Date,Asset,30D_Return,90D_Return
2024-12-04,Gold,-0.032942170378345015,0.11630841472295383
2024-12-05,Gold,-0.03234593569344346,0.09214141274688159
2024-12-06,Gold,-0.035211454943916976,0.08740988982330511
2024-12-09,Gold,-0.027728119489154768,0.09441474428901442
2024-12-10,Gold,-0.01651529632882054,0.11209141771760267
2024-12-11,Gold,-0.012498141430482113,0.1382770972261571
2024-12-12,Gold,-0.036220190066343916,0.12490054419925123
2024-12-13,Gold,-0.030055160997913943,0.11106463083037021
2024-12-16,Gold,-0.031841156869572784,0.09462470307663362
2024-12-17,Gold,-0.033514927100456116,0.08729073482299832
2024-12-18,Gold,-0.037879081479604615,0.07070342128040985
2024-12-19,Gold,-0.028265161090157975,0.050877691849135376
2024-12-20,Gold,-0.02583010439310185,0.0776010725614309
2024-12-23,Gold,-0.027981377180232525,0.06489745417399728
2024-12-24,Gold,0.003370116801731493,0.04858716785356165
2024-12-26,Gold,0.014923095703125,0.05476057131910794
2024-12-27,Gold,0.014104115644401949,0.04216935463094784
2024-12-30,Gold,0.0147574749649384,0.038949210299846104
2024-12-31,Gold,0.024749581482042204,0.06063175390261599
2025-01-02,Gold,0.018501418402176117,0.059998407693836464
2025-01-03,Gold,0.006813559315733464,0.050562041266622115
2025-01-06,Gold,-0.0037006453473380496,0.048648609834558876
2025-01-07,Gold,-0.005763311972437957,0.06225507843737499
2025-01-08,Gold,-0.01675335030068248,0.05495508235795166
2025-01-09,Gold,0.025603790411882876,0.07618894710074442
2025-01-10,Gold,0.03366024864645589,0.08779473321416709
2025-01-13,Gold,0.012727792302435148,0.07223073101388966
2025-01-14,Gold,0.007715468573579187,0.06613845031260768
2025-01-15,Gold,0.029450871202820528,0.08782835371967113
2025-01-16,Gold,0.03845424927194907,0.0977695454239833
2025-01-17,Gold,0.03410204172690534,0.09234565756117297
2025-01-21,Gold,0.048884450456817996,0.09669196803517965
2025-01-22,Gold,0.048889560837424684,0.08482288751415701
2025-01-23,Gold,0.0368494873770433,0.07042964606561708
2025-01-24,Gold,0.029544761375535522,0.07630605872583263
2025-01-27,Gold,0.0013534095785319167,0.06754277887684279
2025-01-28,Gold,0.02950699491279063,0.07628276398684952
2025-01-29,Gold,0.042582868093467674,0.06997685380844287
2025-01-30,Gold,0.06472056422139905,0.0775220829904828
2025-01-31,Gold,0.06356833454246535,0.07081667618503706
2025-02-03,Gold,0.07487195233974964,0.06891217355790857
2025-02-04,Gold,0.10072529225155358,0.07299191532051297
2025-02-05,Gold,0.09240314642075842,0.0755459765122426
2025-02-06,Gold,0.09328941799055523,0.08005897487529601
2025-02-07,Gold,0.09438933161378826,0.08770530048439151
2025-02-10,Gold,0.10440351481816434,0.0926030050906792
2025-02-11,Gold,0.11283052664581539,0.10026062202133423
2025-02-12,Gold,0.11622727101547548,0.09480256410586252
2025-02-13,Gold,0.11284799812948099,0.10586584335414417
2025-02-14,Gold,0.08450870794888998,0.09029039792022608
2025-02-18,Gold,0.10835542444470692,0.12107078304254304
2025-02-19,Gold,0.10650394572497568,0.12026089882722557
2025-02-20,Gold,0.10663607258439578,0.12188044357832672
2025-02-21,Gold,0.10249581447035094,0.1053582140695033
2025-02-24,Gold,0.09840518992126235,0.11333931867266367
2025-02-25,Gold,0.07236477755215054,0.09134294227716966
2025-02-26,Gold,0.09100431974121004,0.09080031743759354
2025-02-27,Gold,0.07682537858893568,0.0714232445826366
2025-02-28,Gold,0.04582490279377871,0.04536245711435072
2025-03-03,Gold,0.05235947201476643,0.061363830752841686
2025-03-04,Gold,0.06023395615895266,0.060272629337283945
2025-03-05,Gold,0.058185135690789425,0.07401272977902318
2025-03-06,Gold,0.0538372578199362,0.06643760349575745
2025-03-07,Gold,0.051246733202222616,0.0597614121873109
2025-03-10,Gold,0.04093902321423659,0.053993985536877176
2025-03-11,Gold,0.06407302368721468,0.0521962162611207
2025-03-12,Gold,0.06227412382080244,0.05400756595167655
2025-03-13,Gold,0.07771476060183558,0.08983675843166905
2025-03-14,Gold,0.06075097414098485,0.09344186563155188
2025-03-17,Gold,0.06666666666666665,0.09645111396684913
2025-03-18,Gold,0.07099763655946334,0.10757947800431378
2025-03-19,Gold,0.06399602228676238,0.1380640992670108
2025-03-20,Gold,0.05864322907677666,0.12659357768266521
2025-03-21,Gold,0.05679269999015224,0.12305114462209299
2025-03-24,Gold,0.050849247147229715,0.15391396829032833
2025-03-25,Gold,0.03753899753312662,0.16296151968149042
2025-03-26,Gold,0.03721885059012875,0.17052845830325492
2025-03-27,Gold,0.051976607484315984,0.1915738686061026
2025-03-28,Gold,0.05488912916248556,0.20298556290272818
2025-03-31,Gold,0.08295184598110317,0.19620008121187116
2025-04-01,Gold,0.06388995717295898,0.18720253755319627
2025-04-02,Gold,0.07552922085904656,0.18567327250130372
2025-04-03,Gold,0.053401360544217624,0.1590134676153927
2025-04-04,Gold,0.02532676330012018,0.11148016847226283
2025-04-07,Gold,0.0011534131405450676,0.12782787899663872
2025-04-08,Gold,0.02200031067094166,0.13284732550812461
2025-04-09,Gold,0.04789493583147797,0.15780905074710794
2025-04-10,Gold,0.09433962423918807,0.18750468617684413
2025-04-11,Gold,0.135857267241291,0.22289273619302197
2025-04-14,Gold,0.1088506342022082,0.21178209551070926
2025-04-15,Gold,0.10623448004576708,0.21286453084255563
2025-04-16,Gold,0.14108326482327493,0.2665042160870317
2025-04-17,Gold,0.13443730384248176,0.2539603686480738
2025-04-22,Gold,0.17079220091428127,0.2761455114457241
2025-04-23,Gold,0.13327570004431855,0.21452399548571544
2025-04-24,Gold,0.14387727409343443,0.2188162778870022
2025-04-25,Gold,0.11680439361737305,0.22135810319767435
2025-04-28,Gold,0.11667725948287488,0.25470632530120474
2025-04-29,Gold,0.10829856364272006,0.25171613904579804
2025-04-30,Gold,0.10166666666666657,0.2498109673467903
2025-05-01,Gold,0.05762574436303125,0.21752323155698838
2025-05-02,Gold,0.06456075835988062,0.2467787837441633
2025-05-05,Gold,0.08924343711451477,0.25967212323032407
2025-05-06,Gold,0.13027630956630532,0.3058989544000126
2025-05-07,Gold,0.12223284748289087,0.2906106497495229
2025-05-08,Gold,0.09025371263395665,0.24927998963780906
2025-05-09,Gold,0.10410805063616868,0.27441539224020484
2025-05-12,Gold,0.05221882601721206,0.23556267193875247
2025-05-13,Gold,0.049829920242386194,0.23242815647546067
2025-05-14,Gold,0.01876516350690327,0.1965098421115552
2025-05-15,Gold,0.03263972939677395,0.21765593617084122
2025-05-16,Gold,0.013408101839432751,0.2060340046152056
2025-05-19,Gold,0.04258957130892793,0.21537996826456696
2025-05-20,Gold,0.08907704144360062,0.2311127974584819
2025-05-21,Gold,0.12130247486769474,0.23306505276841438
2025-05-22,Gold,0.1091160750371385,0.21554367687949982
2025-05-23,Gold,0.10047443077253404,0.2581260885192631
2025-05-27,Gold,0.045607298653427275,0.23215689921802052
2025-05-28,Gold,0.022158819305551747,0.21423045074884794
2025-05-29,Gold,0.035041202919723125,0.20779937940773663
2025-05-30,Gold,0.021810032695441572,0.19844763467033455
2025-06-02,Gold,0.013226717582014214,0.22344831130898357
2025-06-03,Gold,0.012542690667765699,0.2105072383864277
2025-06-04,Gold,-0.008027537178356692,0.22091125213361273
2025-06-05,Gold,0.022708513028396604,0.20645947224380556
2025-06-06,Gold,-0.0027911311008778084,0.213771671660959
2025-06-09,Gold,0.015141419933936806,0.20431546871901962
2025-06-10,Gold,-0.003480899521755454,0.19927044354754098
2025-06-11,Gold,0.0007532843085509278,0.17651436373649476
2025-06-12,Gold,0.022965174687972878,0.2020977430555555
2025-06-13,Gold,0.06890964210961847,0.21076963527686132
2025-06-16,Gold,0.05089885360642077,0.19034095406078344
2025-06-17,Gold,0.022740327882631473,0.1793425207153092
2025-06-18,Gold,-0.00633166856245293,0.18690477900144442
2025-06-20,Gold,-0.003933224425268778,0.17465910100088888
2025-06-23,Gold,0.024601059004179415,0.15900898829209043
2025-06-24,Gold,-0.005396654232480924,0.13902142569742493
2025-06-25,Gold,0.03326089989324532,0.14372640001933656
2025-06-26,Gold,0.02876275337698475,0.1393076015108199
2025-06-27,Gold,0.029012400723381848,0.13528223065073863
2025-06-30,Gold,0.0228832093300273,0.12375487535886998
2025-07-01,Gold,0.048617206527930446,0.14294035171170227
2025-07-02,Gold,0.03688565804402888,0.13877551020408174
2025-07-03,Gold,0.01563882817562723,0.13412308922318972
2025-07-04,Gold,0.007010531178667456,0.1304657927328099
2025-07-07,Gold,0.012119157352608934,0.14725424381885865
2025-07-08,Gold,-0.016827237487503033,0.1337767226548987
2025-07-09,Gold,0.003788912015394885,0.14858495898290092
2025-07-10,Gold,0.007226076020715455,0.16941618910157574
2025-07-11,Gold,0.01172708124522237,0.16116533689624468
2025-07-14,Gold,0.0190337497385189,0.15187650794338037
2025-07-15,Gold,-0.012104683927498638,0.1421809052439107
2025-07-16,Gold,0.0006865407622373976,0.14945480619507445
2025-07-17,Gold,-0.009900667657847917,0.14989505071211107
2025-07-18,Gold,0.0006864383148723618,0.15980629539951563
2025-07-21,Gold,0.023836022612858,0.16787394568778202
2025-07-22,Gold,0.032141847596642625,0.1701540733214304
2025-07-23,Gold,0.022042276932477955,0.1373186483004767
2025-07-24,Gold,0.01496400519110308,0.12573050592753376
2025-07-25,Gold,-0.013872017420935023,0.11133333333333328
2025-07-28,Gold,-0.03558517581405407,0.09027708845964821
2025-07-29,Gold,-0.021493346513649647,0.09470009198196783
2025-07-30,Gold,-0.02681156505338922,0.08414475290398848
2025-07-31,Gold,-0.02849728487367431,0.09111391042638695
2025-08-01,Gold,-0.006056870607429654,0.11104836967610021
2025-08-04,Gold,-0.0009770106509845444,0.11598371426898901
2025-08-05,Gold,0.019442937812360395,0.11950081487967212
2025-08-06,Gold,0.015899702681327454,0.10450299128514806
2025-08-07,Gold,0.020039012697802505,0.1016685724374291
2025-08-08,Gold,0.0505239175707497,0.10128732031588794
2025-08-11,Gold,0.017818175404491265,0.07509064177933578
2025-08-12,Gold,0.0036562925496463894,0.06656263145331276
2025-08-13,Gold,0.003195923289090574,0.08450111435966257
2025-08-14,Gold,0.0010805178923356529,0.10730410065467288
2025-08-15,Gold,0.0010502625656414466,0.13034931887885404
2025-08-18,Gold,-0.00015005101954468358,0.12238918635635154
2025-08-19,Gold,0.0019352592512096312,0.08405035247628012
2025-08-20,Gold,0.009602549749290645,0.05964755137054811
2025-08-21,Gold,0.005878097478155375,0.03559678260505228
2025-08-22,Gold,0.0054826884218563965,0.05292057255729299
2025-08-25,Gold,0.00665375170166338,0.048187187376624196
2025-08-26,Gold,0.017658732646369746,0.018637647501928978
2025-08-27,Gold,0.015540670441834381,0.02898423788787774
2025-08-28,Gold,0.027454252414836677,0.009115502103889339
2025-08-29,Gold,0.03599759951442727,0.06025086207057151
2025-09-02,Gold,0.043358124646283525,0.06524606913077724
2025-09-03,Gold,0.044777855950924206,0.09468683221876861
2025-09-04,Gold,0.05058776884348237,0.07000751652756931
2025-09-05,Gold,0.07184810180120893,0.08870673074977908
2025-09-08,Gold,0.09121178693948706,0.10078671638615733
2025-09-09,Gold,0.10099421030164057,0.1349844388872663
2025-09-10,Gold,0.09634717600090381,0.1273864314343207
2025-09-11,Gold,0.10349531174893589,0.09832991535480318
2025-09-12,Gold,0.10816226055302902,0.06976608044002286
2025-09-15,Gold,0.0999193490691741,0.08895725365687501
2025-09-16,Gold,0.09320175708325462,0.11900133260519197
2025-09-17,Gold,0.0886780079672187,0.10385565648094053
2025-09-18,Gold,0.07801773703309922,0.13158383576766308
2025-09-19,Gold,0.0797576529357582,0.13307408100302975
2025-09-22,Gold,0.08769731759804422,0.17580312629546713
2025-09-23,Gold,0.12749395709922706,0.17384424347901506
2025-09-24,Gold,0.11442569395529412,0.17287872333634513
2025-09-25,Gold,0.11260307758063304,0.15732912613093397
2025-09-26,Gold,0.13195613579378174,0.15090082999475518
2025-09-29,Gold,0.14535368775292268,0.15459458071708876
2025-09-30,Gold,0.1528049059391383,0.1666008540731989
2025-10-01,Gold,0.16723007001488255,0.14980969429001578
2025-10-02,Gold,0.1484417249878529,0.16386282244048256
2025-10-03,Gold,0.16299564338215666,0.17828513898506704
2025-10-06,Gold,0.1701339836032767,0.1903469547964125
2025-10-07,Gold,0.1786709467377905,0.2090973321573053
2025-10-08,Gold,0.19320661403058548,0.19957868975309112
2025-10-09,Gold,0.15910824638252952,0.17792970758289783
2025-10-10,Gold,0.1585464904056464,0.17856822360864077
2025-10-13,Gold,0.18277345637471876,0.22619158907956138
2025-10-14,Gold,0.1660281481891126,0.24558348816685416
2025-10-15,Gold,0.16244571944333597,0.2535337414628449
2025-10-16,Gold,0.20034778638784245,0.28886757239858896
2025-10-17,Gold,0.15960919931509276,0.26152405405892143
2025-10-20,Gold,0.1919407894074605,0.28261706279373033
2025-10-21,Gold,0.12197729980727012,0.19133248115598223
2025-10-22,Gold,0.11000104126282007,0.19079025398417748
2025-10-23,Gold,0.1343452145442272,0.2181833936800266
2025-10-24,Gold,0.12851427975837737,0.214938888141059
2025-10-27,Gold,0.08682308277966522,0.1881772472048977
2025-10-28,Gold,0.07517147555344117,0.1742309881005928
2025-10-29,Gold,0.08199790818076647,0.20085008393392134
2025-10-30,Gold,0.09814202663455851,0.2026389141844005
2025-10-31,Gold,0.08462479944760326,0.19460025533879555
2025-11-03,Gold,0.06939880264251697,0.22195073112798602
2025-11-04,Gold,0.04419929355109975,0.1983062373099711
2025-11-05,Gold,0.06650409814242231,0.19288521805210945
2025-11-06,Gold,0.06502716325037028,0.18873951682907708
2025-11-07,Gold,0.05935948152920645,0.2004441665004426
2025-11-10,Gold,0.0761338715430131,0.23384840350712688
2025-11-11,Gold,0.06925634047014095,0.23245899551832472
2025-11-12,Gold,0.08711051127181646,0.2713637442829604
2025-11-13,Gold,0.0904237194538886,0.2643132560924202
2025-11-14,Gold,0.05328799377091631,0.23216983721750029
2025-11-17,Gold,0.030340648050683816,0.2122467368379395
2025-11-18,Gold,0.021299589873720493,0.21178578213579735
2025-11-19,Gold,0.008507877705915101,0.2246080519480329
2025-11-20,Gold,0.02792487895201967,0.20999254287844882
2025-11-21,Gold,0.02535276322442237,0.22053226908753354
2025-11-24,Gold,-0.004064692332073516,0.22036978894832981
2025-11-25,Gold,0.00012081087694304493,0.2167319186730876
2025-11-26,Gold,-0.0028010503734324788,0.21109567761340742
2025-11-28,Gold,-0.014462031634125627,0.24283305834155855
2025-12-01,Gold,0.011790234491310114,0.2575792953685849
2025-12-02,Gold,-0.03454473942925229,0.255728883520171
2025-12-03,Gold,0.027301380935171427,0.26901564798893673
2025-12-04,Gold,0.04139054158485678,0.2673165819488732
2025-12-05,Gold,0.02118528720003643,0.27826319556057855
2025-12-08,Gold,0.01670558823818835,0.27146855866510555
2025-12-09,Gold,0.05117576600274454,0.25659415618772186
2025-12-10,Gold,0.05804043013612037,0.24359886906974637
2025-12-11,Gold,0.07575872995639266,0.2671871207749319
2025-12-12,Gold,0.07467574167941637,0.2722189638036243
2025-12-15,Gold,0.08148768221573888,0.26656475413008196
2025-12-16,Gold,0.07604428354342807,0.2516355667965351
2025-12-17,Gold,0.10127417325864507,0.296561353190385
2025-12-18,Gold,0.09024444056111558,0.29579865822892226
2025-12-19,Gold,0.09585668216814591,0.2985381146720254
2025-12-22,Gold,0.1113167490581779,0.3326337739044911
2025-12-23,Gold,0.0902281282218691,0.3437649294626799
2025-12-24,Gold,0.09101984775154959,0.34483902011652234
2025-12-26,Gold,0.07722866588677624,0.36690415619695305
2025-12-29,Gold,0.0330077619565583,0.2936233247552351
2025-12-30,Gold,0.06911145739574187,0.3096287648864766
2025-12-31,Gold,0.06324510132979011,0.2818872163467723
2026-01-02,Gold,0.06231990999745407,0.27879537610485783
2026-01-05,Gold,0.08808886271012795,0.3093607314160689
2026-01-06,Gold,0.1049427327283372,0.31651297266838396
2026-01-07,Gold,0.09139741898554954,0.2964915616825712
2026-01-08,Gold,0.08744111574278968,0.2809684940725421
2026-01-09,Gold,0.08482305585813599,0.26508703674738143
2026-01-12,Gold,0.10542100950373556,0.2813925935810693
2026-01-13,Gold,0.08792651252830463,0.287004355956725
2026-01-14,Gold,0.09128866035190164,0.2803885384718454
2026-01-15,Gold,0.10263691229353511,0.26887652367273485
2026-01-16,Gold,0.09265832775785965,0.25940763616755036
2026-01-20,Gold,0.13006323148576016,0.3062904737316996
2026-01-21,Gold,0.1469059120059888,0.3285490209872737
2026-01-22,Gold,0.17233463309989783,0.3450978067750061
2026-01-23,Gold,0.1829224723115399,0.35142041749492825
2026-01-26,Gold,0.21049001847402904,0.37702305017414606
2026-01-27,Gold,0.18536924567582536,0.37973269459883463
2026-01-28,Gold,0.23290155513957989,0.4550045746635001
2026-01-29,Gold,0.23491296378893622,0.4485632309257115
2026-01-30,Gold,0.09510974615954226,0.26016520006289023
2026-02-02,Gold,0.063254744105808,0.2226894885988282
2026-02-03,Gold,0.1300150236922457,0.31392515393464726
2026-02-04,Gold,0.1281698565865519,0.31670636916384076
2026-02-05,Gold,0.09377667181065164,0.2876857043065377
2026-02-06,Gold,0.10448835795326183,0.29582044069655455
2026-02-09,Gold,0.12728201407347584,0.3150645277368296
2026-02-10,Gold,0.1048110434293339,0.29380731860051723
2026-02-11,Gold,0.17259716148639526,0.3208323989244002
2026-02-12,Gold,0.1266790428789386,0.26873328524083506
2026-02-13,Gold,0.16099498026206405,0.2718753957198936
2026-02-17,Gold,0.13176803561746064,0.22790820862818473
2026-02-18,Gold,0.12387029451936238,0.23327478539349156
2026-02-19,Gold,0.11014673274691367,0.2609025772942355
2026-02-20,Gold,0.1371002240301593,0.2724917450022062
2026-02-23,Gold,0.16967435262163244,0.26678188959824056
2026-02-24,Gold,0.14820836668974158,0.24575339149401754
2026-02-25,Gold,0.13076909045828633,0.24647466400196105
2026-02-26,Gold,0.12797432661302932,0.20940604733140544
2026-02-27,Gold,0.13060117606306165,0.24835917847921807
2026-03-02,Gold,0.1468925603505411,0.22092058425751215
2026-03-03,Gold,0.11311132661625578,0.24945567516019462
2026-03-04,Gold,0.07576268809512343,0.2659975074040819
2026-03-05,Gold,0.0483256776850467,0.22780264324021338
2026-03-06,Gold,0.04834181519118941,0.24953870913012688
2026-03-09,Gold,0.023170250424432437,0.27227070247761964
2026-03-10,Gold,0.029529301776199057,0.3185669556995745
2026-03-11,Gold,0.017224748849800964,0.2971358198861511
2026-03-12,Gold,-0.035046078456745344,0.2785344118809041
2026-03-13,Gold,-0.04999622202658571,0.2687710466455002
2026-03-16,Gold,0.05942003510023297,0.2484063542840933
2026-03-17,Gold,0.08188209843158467,0.2668136033275408
2026-03-18,Gold,-0.002814261153636921,0.228525448422771
2026-03-19,Gold,-0.06497433407373376,0.15598389612843344
2026-03-20,Gold,-0.05985930099264303,0.1427714191985101
2026-03-23,Gold,-0.11049848038344556,0.07108816256947237
2026-03-24,Gold,-0.12900673350384362,0.07122334029190824
2026-03-25,Gold,-0.09073104794774123,0.08215200988640636
2026-03-26,Gold,-0.13725453195293147,0.04504528459127366
2026-03-27,Gold,-0.0876780019472938,0.09893333317406094
2026-03-30,Gold,-0.09876543209876543,0.11250398094499348
2026-03-31,Gold,-0.048188537425180145,0.14436265279077332
2026-04-01,Gold,-0.040770040045623235,0.17301426112479756
2026-04-02,Gold,-0.06519421787221868,0.14667817083692847
2026-04-06,Gold,-0.07955646345114376,0.14229643105052925
2026-04-07,Gold,-0.10521261112204583,0.1381265937098719
2026-04-08,Gold,-0.07880441834031338,0.1474438963784943
2026-04-09,Gold,-0.079555876382986,0.1505329805529212
2026-04-10,Gold,-0.08009274561117552,0.12886710827243375
2026-04-13,Gold,-0.09331805709898666,0.11867528149341067
2026-04-14,Gold,-0.08865969911641047,0.15248647767937995
2026-04-15,Gold,-0.06018716141704239,0.14304770396292343
2026-04-16,Gold,-0.06538812550244755,0.13618883238891488
2026-04-17,Gold,-0.04100442521468162,0.15303002925700548
2026-04-20,Gold,-0.06597228844316938,0.14792698544415384
2026-04-21,Gold,-0.07720712906928218,0.11688489414557002
2026-04-22,Gold,-0.09507240888457658,0.12775238540941491
2026-04-23,Gold,-0.089464685030051,0.09791158503237662
2026-04-24,Gold,-0.07691856894780058,0.09818369280784145
2026-04-27,Gold,-0.07463633798243441,0.08561072057733443
2026-04-28,Gold,-0.0805967160592711,0.06667441050063894
2026-04-29,Gold,-0.0911417325909818,0.045474455506038014
2026-04-30,Gold,-0.0562792107256318,0.06341748941410308
2026-05-01,Gold,0.006346796311787584,0.06156280231393407
2026-05-04,Gold,-0.011136859669029886,0.016851887840988677
2026-05-05,Gold,0.03444510880031548,0.016284465775979307
2026-05-06,Gold,0.0642375173783647,0.04492697413295099
2026-05-07,Gold,0.032968483546344185,0.03768954170820482
2026-05-08,Gold,0.0788252547923094,0.0913966834898714
2026-05-11,Gold,0.05046754125389574,0.07976936222655628
2026-05-12,Gold,0.03349538171812849,0.08137599224457315
2026-05-13,Gold,0.010779778079769597,0.08884208734580357
2026-05-14,Gold,-0.021972757435335333,0.05436232518680173
2026-05-15,Gold,-0.020574050373535435,0.016420419920549545
2026-05-18,Gold,-0.02239731340447848,0.023194704749672113
2026-05-19,Gold,-0.0323807283087264,0.012719870303762093
2026-05-20,Gold,-0.04594171919412571,0.009130793439938945
2026-05-21,Gold,-0.05266899969493888,-0.014008644687805605
2026-05-22,Gold,-0.050589031118688954,-0.014861019874914394
2026-05-26,Gold,-0.051029015895601826,-0.027213952328853486
2026-05-27,Gold,-0.07823834196891188,-0.03656604029835686
2026-05-28,Gold,-0.06264587402343746,-0.019418555390243508
2026-05-29,Gold,-0.04699709678048025,-0.04183126598268039
2026-06-01,Gold,-0.07872198094862826,-0.07380264576132689
2026-06-02,Gold,-0.06605500635570172,-0.08549945480165466
2026-06-03,Gold,-0.05569975150491202,-0.10841605619247396
2026-06-04,Gold,-0.05424198527469626,-0.11888504585020065
2026-06-05,Gold,-0.0782130012883917,-0.1462233152162682
2026-06-08,Gold,-0.0818245173591472,-0.18215259120344063
2026-06-09,Gold,-0.08884799397277499,-0.19900720550880857
2026-06-10,Gold,-0.10525967650822177,-0.12849227170269273
2026-06-11,Gold,-0.10008363260952002,-0.1151324934931044
2026-06-12,Gold,-0.08661455314442867,-0.14044500436034735
2026-06-15,Gold,-0.06520657221788362,-0.12039669825649135
2026-06-16,Gold,-0.04173030150597412,-0.10912494562404518
2026-06-17,Gold,-0.04321961253458895,-0.11962761948698908
2026-06-18,Gold,-0.09778077580392663,-0.16369356365661558
2026-06-22,Gold,-0.11019616236147023,-0.16425515296871074
2026-06-23,Gold,-0.12509533349214919,-0.18568108233685265
2026-06-24,Gold,-0.1543645742121864,-0.1895729044130262
2026-06-25,Gold,-0.13834019243767437,-0.19743130227001193
2026-06-26,Gold,-0.13176665568362178,-0.16469720192008563
2026-06-29,Gold,-0.1401851254009473,-0.19336206781748222
2026-06-30,Gold,-0.11697175582549635,-0.19152314530103742
2026-07-01,Gold,-0.10635913260227892,-0.19587685927234477
2026-07-02,Gold,-0.08734430162981466,-0.2098103558363431
2026-07-06,Gold,-0.07898393789206193,-0.19054267806336878
2026-07-06,Gold,-0.08070838321227947,-0.19840965338351702
2026-07-06,Gold,-0.0768856663694426,-0.19377959966314107
2026-07-06,Gold,-0.07266020955820007,-0.20210306809219958
2026-07-06,Gold,-0.06163015124367621,-0.2117331559151303
2026-07-06,Gold,-0.07243347109348397,-0.1828719148409338
2026-07-06,Gold,-0.08488106515869975,-0.1849147019359786
2026-07-06,Gold,-0.0674383893004088,-0.17608037761523476
2026-07-06,Gold,,
2026-07-06,Gold,,
2026-07-06,Gold,,
2026-07-06,Gold,,
2026-07-06,Gold,,
2026-07-06,Gold,,
2026-07-06,Gold,,
2026-07-06,Gold,,
2024-07-08,Oil,,
2024-07-09,Oil,,
2024-07-10,Oil,,
2024-07-11,Oil,,
2024-07-12,Oil,,
2024-07-15,Oil,,
2024-07-16,Oil,,
2024-07-17,Oil,,
2024-07-18,Oil,,
2024-07-19,Oil,,
2024-07-22,Oil,,
2024-07-23,Oil,,
2024-07-24,Oil,,
2024-07-25,Oil,,
2024-07-26,Oil,,
2024-07-29,Oil,,
2024-07-30,Oil,,
2024-07-31,Oil,,
2024-08-01,Oil,,
2024-08-02,Oil,,
2024-08-05,Oil,,
2024-08-06,Oil,,
2024-08-07,Oil,,
2024-08-08,Oil,,
2024-08-09,Oil,,
2024-08-12,Oil,,
2024-08-13,Oil,,
2024-08-14,Oil,,
2024-08-15,Oil,,
2024-08-16,Oil,,
2024-08-19,Oil,-0.09668406300788113,
2024-08-20,Oil,-0.09052944865561097,
2024-08-21,Oil,-0.12387330521267936,
2024-08-22,Oil,-0.11631566558800588,
2024-08-23,Oil,-0.08977006855133096,
2024-08-26,Oil,-0.05481632636333389,
2024-08-27,Oil,-0.064759821924117,
2024-08-28,Oil,-0.10054317422415682,
2024-08-29,Oil,-0.08343390555634933,
2024-08-30,Oil,-0.08211649104205465,
2024-09-03,Oil,-0.11832542724801287,
2024-09-04,Oil,-0.10083162978878102,
2024-09-05,Oil,-0.10877684251017417,
2024-09-06,Oil,-0.1355391003551938,
2024-09-09,Oil,-0.10951275501022595,
2024-09-10,Oil,-0.13270014355057003,
2024-09-11,Oil,-0.09929085327214027,
2024-09-12,Oil,-0.11474781184940586,
2024-09-13,Oil,-0.10037998005219706,
2024-09-16,Oil,-0.04665397798952786,
2024-09-17,Oil,-0.02399232165375642,
2024-09-18,Oil,-0.03128406259022121,
2024-09-19,Oil,-0.043599711050512746,
2024-09-20,Oil,-0.05604415455616729,
2024-09-23,Oil,-0.08420085762182905,
2024-09-24,Oil,-0.10617037545846886,
2024-09-25,Oil,-0.11052962605449479,
2024-09-26,Oil,-0.12094056614703597,
2024-09-27,Oil,-0.12768683328211927,
2024-09-30,Oil,-0.11063278784241826,
2024-10-01,Oil,-0.06104613080353827,
2024-10-02,Oil,-0.05321451097632235,
2024-10-03,Oil,0.02474626403093172,
2024-10-04,Oil,0.018764485373267137,
2024-10-07,Oil,0.030869938554980658,
2024-10-08,Oil,-0.04972873372742348,
2024-10-09,Oil,-0.030319091123235165,
2024-10-10,Oil,0.017847583077936546,
2024-10-11,Oil,-0.004610803407065767,
2024-10-14,Oil,0.003806917303590618,
2024-10-15,Oil,0.0034120771347663226,
2024-10-16,Oil,0.017196567830722653,
2024-10-17,Oil,0.02198115125850797,
2024-10-18,Oil,0.02290532131962042,
2024-10-21,Oil,0.026924734373037662,
2024-10-22,Oil,0.0964257998158271,
2024-10-23,Oil,0.05140394012732963,
2024-10-24,Oil,0.017688867610704095,
2024-10-25,Oil,0.045593549655465804,
2024-10-28,Oil,-0.03866456307699406,
2024-10-29,Oil,-0.05590677371038699,
2024-10-30,Oil,-0.03243552295833285,
2024-10-31,Oil,-0.03738700383749549,
2024-11-01,Oil,-0.033787546816499314,
2024-11-04,Oil,0.015631638925501123,
2024-11-05,Oil,0.006008948013500159,
2024-11-06,Oil,0.02869852102073822,
2024-11-07,Oil,0.06930696864653618,
2024-11-08,Oil,0.03226748222931852,
2024-11-11,Oil,-0.0019069569738845438,
2024-11-12,Oil,-0.024488028635740178,-0.17259806593509242
2024-11-13,Oil,-0.023823084241033632,-0.15943990631430072
2024-11-14,Oil,-0.06796909779484517,-0.16321561236207272
2024-11-15,Oil,-0.09895134286272578,-0.18881633484526839
2024-11-18,Oil,-0.10344822129477371,-0.1587397587604169
2024-11-19,Oil,-0.05681664160003863,-0.15285073510810432
2024-11-20,Oil,-0.059666783788223654,-0.14722633822609021
2024-11-21,Oil,-0.07580751635692928,-0.15389257978058468
2024-11-22,Oil,-0.05717310527272357,-0.13982132182715246
2024-11-25,Oil,-0.0662332286112931,-0.13964801192520204
2024-11-26,Oil,-0.0256447313832725,-0.1380045412972304
